"","V1","V2","V3","V4","V5"
"CLECL1",NA,1,NA,NA,0
"PKP3",NA,-1,NA,NA,0
"MAML2",NA,1,-1,NA,1
"A3GALT2",NA,-1,NA,NA,0
"PROS1",NA,-1,-1,NA,0
"BEX5",NA,-1,1,NA,1
"CEND1",NA,1,NA,NA,0
"LPAR5",NA,1,NA,NA,0
"FAM19A3",NA,1,NA,NA,0
"PRSS55",NA,-1,NA,NA,0
"TCEAL2",NA,-1,NA,NA,0
"FAM227A",NA,-1,NA,NA,0
"SLC22A10",NA,-1,NA,NA,0
"TEX33",NA,1,1,NA,0
"L3MBTL1",NA,-1,NA,NA,0
"AC139530.1",NA,1,NA,NA,0
"DLK1",NA,-1,NA,NA,0
"SMIM23",NA,-1,NA,NA,0
"C6orf201",NA,-1,NA,NA,0
"NLRP9",NA,-1,NA,NA,0
"CCDC190",NA,-1,NA,NA,0
"EVI2B",NA,1,NA,NA,0
"TMEM210",NA,-1,NA,NA,0
"IFITM1",NA,-1,NA,NA,0
"RASA3",NA,-1,-1,NA,0
"KRT5",NA,-1,NA,NA,0
"DEFB131A",NA,-1,NA,NA,0
"BPIFB4",NA,-1,NA,NA,0
"BTLA",NA,1,NA,NA,0
"CD300E",NA,-1,-1,NA,0
"TMPRSS12",NA,-1,NA,NA,0
"CYP4F8",NA,-1,NA,NA,0
"CFAP73",NA,-1,NA,NA,0
"CXCR3",NA,1,NA,NA,0
"LILRB4",NA,1,NA,NA,0
"SAMD7",NA,-1,NA,NA,0
"TMPRSS11A",NA,-1,1,NA,1
"MT1X",NA,-1,NA,NA,0
"BCAM",NA,-1,NA,NA,0
"FPR3",NA,1,NA,NA,0
"HIST1H1T",NA,-1,NA,NA,0
"CDHR4",NA,-1,NA,NA,0
"COL4A1",NA,-1,-1,NA,0
"PRR27",NA,-1,NA,NA,0
"COX8C",NA,-1,NA,NA,0
"C17orf97",NA,-1,NA,NA,0
"LIN28B",NA,-1,NA,NA,0
"LCN10",NA,-1,NA,NA,0
"C2orf66",NA,-1,NA,NA,0
"RAB42",NA,1,NA,NA,0
"PRSS45",NA,-1,1,NA,1
"TCTEX1D4",NA,-1,NA,NA,0
"CERKL",NA,-1,NA,NA,0
"SLC24A5",NA,-1,NA,NA,0
"HBA2",NA,1,1,NA,0
"SAXO2",NA,-1,NA,NA,0
"C2orf80",NA,-1,NA,NA,0
"DUPD1",NA,1,NA,NA,0
"MTF1",NA,-1,NA,NA,0
"CALHM6",NA,1,NA,NA,0
"AC099489.1",NA,-1,NA,NA,0
"SP6",NA,-1,NA,NA,0
"NUGGC",NA,1,NA,NA,0
"TOGARAM2",NA,-1,NA,NA,0
"OR2L13",NA,1,NA,NA,0
"KIAA0895L",NA,-1,NA,NA,0
"KIF19",NA,-1,NA,NA,0
"GRM7",NA,-1,NA,NA,0
"ADH7",NA,-1,NA,NA,0
"TLR7",NA,1,NA,NA,0
"HLA-DQA1",NA,1,NA,NA,0
"GM2A",NA,1,NA,NA,0
"S100A2",NA,-1,NA,NA,0
"SPRR2B",NA,1,NA,NA,0
"TEX43",NA,-1,NA,NA,0
"PDLIM7",NA,-1,NA,NA,0
"HIST1H4C",NA,1,NA,NA,0
"DYNC1H1",NA,-1,NA,NA,0
"NEK5",NA,-1,NA,NA,0
"SLC22A4",NA,-1,-1,NA,0
"SYNGAP1",NA,-1,NA,NA,0
"LYPD2",NA,-1,NA,NA,0
"CYP2F1",NA,-1,NA,NA,0
"GZMM",NA,1,NA,NA,0
"COL4A6",NA,-1,NA,NA,0
"MPEG1",NA,1,NA,NA,0
"SERPINB2",NA,-1,NA,NA,0
"SERPINB13",NA,-1,NA,NA,0
"PDCD1LG2",NA,1,NA,NA,0
"DNAH10",NA,-1,NA,NA,0
"SLC22A24",NA,-1,-1,NA,0
"CFAP43",NA,-1,NA,NA,0
"CCDC180",NA,-1,NA,NA,0
"CFAP299",NA,-1,NA,NA,0
"CYP2A13",NA,-1,NA,NA,0
"ZNF335",NA,-1,NA,NA,0
"ZNF273",NA,-1,NA,NA,0
"AKR1B10",NA,-1,NA,NA,0
"MB",NA,-1,NA,NA,0
"CLEC4C",NA,1,NA,NA,0
"BPIFA1",NA,-1,NA,NA,0
"MAFK",NA,-1,NA,NA,0
"FAM3D",NA,-1,NA,NA,0
"CTR9",NA,-1,NA,NA,0
"LRRTM3",NA,-1,NA,NA,0
"PAX9",NA,-1,NA,NA,0
"CD247",NA,1,NA,NA,0
"SUCNR1",NA,1,NA,NA,0
"CD3E",NA,1,NA,NA,0
"CCDC152",NA,1,1,NA,0
"RORB",NA,-1,NA,NA,0
"ECT2L",NA,-1,-1,NA,0
"METTL11B",NA,1,-1,NA,1
"TMEM244",NA,1,NA,NA,0
"FANK1",NA,-1,NA,NA,0
"FAM24A",NA,1,NA,NA,0
"RBM20",NA,-1,NA,NA,0
"LDLRAD1",NA,-1,NA,NA,0
"AL355987.1",NA,-1,NA,NA,0
"C1orf185",NA,-1,NA,NA,0
"TCEAL6",NA,1,NA,NA,0
"GDF5OS",NA,-1,NA,NA,0
"TXNDC8",NA,-1,NA,NA,0
"HLA-DOA",NA,1,NA,NA,0
"HLA-DRA",NA,1,NA,NA,0
"AGER",NA,1,1,NA,0
"SP5",NA,1,NA,NA,0
"XAGE1A",NA,1,NA,NA,0
"XAGE1B",NA,1,NA,NA,0
"SLC44A4",NA,-1,NA,NA,0
"AIF1",NA,1,NA,NA,0
"NCR3",NA,1,NA,NA,0
"LST1",NA,1,NA,NA,0
"MUC21",NA,-1,NA,NA,0
"HLA-G",NA,1,1,NA,0
"C10orf113",NA,-1,-1,NA,0
"INSYN2B",NA,-1,-1,NA,0
"KRT40",NA,-1,NA,NA,0
"GRXCR2",NA,-1,NA,NA,0
"CDKL4",NA,-1,NA,NA,0
"TMEM88B",NA,-1,NA,NA,0
"C11orf91",NA,-1,NA,NA,0
"MT1H",NA,-1,NA,NA,0
"SLCO6A1",NA,-1,NA,NA,0
"MT1M",NA,-1,NA,NA,0
"MUC19",NA,-1,NA,NA,0
"MANSC4",NA,1,NA,NA,0
"KLRC2",NA,1,NA,NA,0
"GMNC",NA,-1,NA,NA,0
"CLEC6A",NA,1,NA,NA,0
"NANOGNB",NA,-1,NA,NA,0
"IFITM5",NA,-1,NA,NA,0
"DEFA1",NA,1,NA,NA,0
"SERPINB11",NA,-1,NA,NA,0
"SERPINB5",NA,-1,NA,NA,0
"CFAP99",NA,-1,NA,NA,0
"ANKUB1",NA,-1,NA,NA,0
"RAB12",NA,-1,NA,NA,0
"HLA-A",NA,1,NA,NA,0
"CD200R1L",NA,-1,-1,NA,0
"PRSS50",NA,-1,NA,NA,0
"CFAP45",NA,-1,NA,NA,0
"CHUK",NA,-1,NA,NA,0
"GSTM2",NA,-1,NA,NA,0
"PVRIG",NA,1,NA,NA,0
"ZBTB9",NA,-1,NA,NA,0
"UBD",NA,1,1,NA,0
"TMEM213",NA,-1,-1,NA,0
"LCNL1",NA,-1,NA,NA,0
"EML6",NA,-1,NA,NA,0
"DEFB133",NA,-1,NA,NA,0
"IQCF6",NA,1,NA,NA,0
"C10orf105",NA,1,NA,NA,0
"HNRNPUL2",NA,-1,NA,NA,0
"FER1L6",NA,-1,-1,NA,0
"COL28A1",NA,-1,NA,NA,0
"TCP11X2",NA,-1,NA,NA,0
"MUC5AC",NA,-1,NA,NA,0
"GCGR",NA,-1,NA,NA,0
"IFI30",NA,1,NA,NA,0
"SYCE3",NA,-1,NA,NA,0
"PPP3R1",NA,1,-1,NA,1
"HMSD",NA,1,NA,NA,0
"BTBD19",NA,-1,NA,NA,0
"DCDC2B",NA,-1,NA,NA,0
"HLA-DPB1",NA,1,NA,NA,0
"PRR29",NA,-1,NA,NA,0
"APOC4-APOC2",NA,1,1,NA,0
"CROCC2",NA,-1,NA,NA,0
"C13orf42",NA,1,NA,NA,0
"LTB",NA,1,NA,NA,0
"RD3L",NA,-1,NA,NA,0
"TEX46",NA,-1,NA,NA,0
"MRLN",NA,-1,NA,NA,0
"TEX53",NA,1,NA,NA,0
"SBK3",NA,-1,NA,NA,0
"HLA-DPA1",NA,1,NA,NA,0
"TSPAN19",NA,-1,NA,NA,0
"AKAIN1",NA,1,NA,NA,0
"DYTN",NA,-1,NA,NA,0
"RNF224",NA,-1,NA,NA,0
"CCDC188",NA,-1,NA,NA,0
"MCIDAS",NA,-1,NA,NA,0
"C19orf81",NA,1,NA,NA,0
"NFAM1",NA,1,NA,NA,0
"CLEC2L",NA,-1,NA,NA,0
"C3orf84",NA,1,1,NA,0
"AL445989.1",NA,-1,-1,NA,0
"HLA-DQA2",NA,1,NA,NA,0
"OR2I1P",NA,1,NA,NA,0
"UGT1A5",NA,-1,1,NA,1
"PCDHGC5",NA,-1,NA,NA,0
"HLA-DOB",NA,1,NA,NA,0
"KRTAP4-16",NA,-1,NA,NA,0
"CDRT1",NA,-1,NA,NA,0
"PLEKHO2",NA,1,1,NA,0
"PCDHGC4",NA,-1,NA,NA,0
"SERPINB10",NA,1,-1,NA,1
"HLA-DMB",NA,1,NA,NA,0
"AL365232.1",NA,-1,NA,NA,0
"WFDC6",NA,-1,NA,NA,0
"UPK3B",NA,1,NA,NA,0
"SMIM34A",NA,-1,NA,NA,0
"CCDC13",NA,-1,NA,NA,0
"LY75-CD302",NA,1,-1,NA,1
"SMIM31",NA,-1,NA,NA,0
"TNFSF12-TNFSF13",NA,1,1,NA,0
"EPPIN-WFDC6",NA,-1,NA,NA,0
"GPR162",NA,-1,NA,NA,0
"P3R3URF",NA,1,-1,NA,1
"SELENOP",NA,1,-1,NA,1
"AC010255.3",NA,-1,NA,NA,0
"AC005324.3",NA,-1,NA,NA,0
"LRRC24",NA,1,1,NA,0
"AC110275.1",NA,-1,NA,NA,0
"SAA2-SAA4",NA,-1,NA,NA,0
"POLR2M",NA,1,NA,NA,0
"AC068775.1",NA,1,NA,NA,0
"AC108488.2",NA,1,1,NA,0
"KLRC4-KLRK1",NA,1,NA,NA,0
"CYP2A6",NA,-1,NA,NA,0
"AP002748.4",NA,1,NA,NA,0
"AL139300.1",NA,1,NA,NA,0
"OR13A1",NA,-1,NA,NA,0
"KLRF2",NA,1,NA,NA,0
"AC011604.2",NA,-1,NA,NA,0
"AC022335.1",NA,-1,NA,NA,0
"AC112229.3",NA,-1,NA,NA,0
"PPT2-EGFL8",NA,-1,NA,NA,0
"AC022826.2",NA,1,-1,NA,1
"AL355102.2",NA,-1,-1,NA,0
"TUBB3",NA,-1,NA,NA,0
"AC068234.1",NA,1,NA,NA,0
"AC093525.1",NA,-1,NA,NA,0
"AC026464.1",NA,-1,NA,NA,0
"AC009163.2",NA,-1,NA,NA,0
"CCDC187",NA,-1,NA,NA,0
"AC020636.2",NA,1,NA,NA,0
"AC026464.3",NA,1,-1,NA,1
"ANKRD20A1",NA,-1,NA,NA,0
"GAN",NA,-1,NA,NA,0
"GOLGA6L7",NA,-1,NA,NA,0
"OCLM",NA,-1,NA,NA,0
"AC003688.1",NA,-1,NA,NA,0
"AC027796.3",NA,-1,-1,NA,0
"SPON1",NA,-1,NA,NA,0
"AC139530.3",NA,1,NA,NA,0
"AC104581.2",NA,1,NA,NA,0
"MYZAP",NA,1,NA,NA,0
"AC129492.4",NA,-1,NA,NA,0
"AKR1C8P",NA,-1,NA,NA,0
"AC134669.1",NA,1,NA,NA,0
"AC099850.2",NA,1,1,NA,0
"AC074143.2",NA,-1,NA,NA,0
"AC005697.1",NA,1,-1,NA,1
"AC010327.1",NA,-1,NA,NA,0
"AC005837.2",NA,-1,1,NA,1
"AC245748.1",NA,1,NA,NA,0
"LCN6",NA,-1,NA,NA,0
"AC008687.1",NA,-1,NA,NA,0
"AC011498.4",NA,-1,NA,NA,0
"AC020922.1",NA,-1,NA,NA,0
"AC008982.1",NA,1,1,NA,0
"OPN1MW",NA,1,NA,NA,0
"TCP11X1",NA,-1,-1,NA,0
"L34079.1",NA,-1,NA,NA,0
"AC006486.1",NA,-1,-1,NA,0
"CTAG1A",NA,-1,NA,NA,0
"AC008537.1",NA,-1,1,NA,1
"AC008758.5",NA,-1,-1,NA,0
"AC003006.1",NA,-1,NA,NA,0
"AC010422.3",NA,1,1,NA,0
"NXF2",NA,-1,NA,NA,0
"NXF2B",NA,-1,NA,NA,0
"AC011455.2",NA,-1,-1,NA,0
"BORCS7-ASMT",NA,1,NA,NA,0
"GAS2L2",NA,-1,NA,NA,0
"AC022384.1",NA,1,-1,NA,1
"CFAP206",NA,-1,NA,NA,0
"GRIN2B",NA,-1,NA,NA,0
"TBC1D3",NA,1,-1,NA,1
"HIST1H4F",NA,1,NA,NA,0
"ELOA3D",NA,-1,1,NA,1
"HIST1H4L",NA,1,1,NA,0
"HIST1H3I",NA,1,NA,NA,0
"CCL18",NA,1,NA,NA,0
"HIST1H2BH",NA,-1,NA,NA,0
"LYZL6",NA,1,NA,NA,0
"DUSP14",NA,-1,NA,NA,0
"AL021997.3",NA,-1,-1,NA,0
"HIST1H2BB",NA,-1,NA,NA,0
"FAM25C",NA,-1,-1,NA,0
"HIST1H2BF",NA,-1,-1,NA,0
"SRCIN1",NA,-1,NA,NA,0
"AC007906.2",NA,-1,NA,NA,0
"AC009086.2",NA,-1,-1,NA,0
"AC007731.4",NA,-1,NA,NA,0
"AL358075.4",NA,-1,NA,NA,0
"SSTR3",NA,1,NA,NA,0
"AC009336.2",NA,-1,NA,NA,0
"ELOA3B",NA,-1,NA,NA,0
"SMIM34B",NA,-1,NA,NA,0
"AC142391.1",NA,-1,-1,NA,0
"AC073082.1",NA,-1,NA,NA,0
"AC068946.1",NA,-1,NA,NA,0
"AC009133.6",NA,-1,NA,NA,0
"AC034228.4",NA,1,NA,NA,0
"ADORA3",NA,1,NA,NA,0
"C1orf232",NA,-1,-1,NA,0
"PCBP2-OT1",NA,-1,NA,NA,0
"AC010487.3",NA,-1,-1,NA,0
"FAM240B",NA,-1,NA,NA,0
"CSNKA2IP",NA,-1,NA,NA,0
"HSFX4",NA,-1,NA,NA,0
"FAM95C",NA,-1,NA,NA,0
"AC021072.1",NA,-1,-1,NA,0
"BX276092.9",NA,-1,NA,NA,0
"ETDC",NA,1,-1,NA,1
"AC104304.1",NA,-1,NA,NA,0
"GNG14",NA,-1,NA,NA,0
"SCYGR4",NA,-1,NA,NA,0
"AC108941.2",NA,-1,-1,NA,0
"TBCE",NA,-1,NA,NA,0
"AC235565.2",NA,-1,-1,NA,0
"AC068946.2",NA,-1,NA,NA,0
"AC093512.2",NA,-1,NA,NA,0
"AL035078.4",NA,1,NA,NA,0
"AC098582.1",NA,-1,NA,NA,0
"AC007846.2",NA,1,NA,NA,0
"AC139491.7",NA,-1,NA,NA,0
"AL034430.1",NA,-1,NA,NA,0
"AC009879.2",NA,-1,NA,NA,0
"AC253536.7",NA,-1,NA,NA,0
"CYP51A1",NA,NA,-1,NA,0
"POLDIP2",NA,NA,-1,NA,0
"RECQL",NA,NA,-1,NA,0
"SKAP2",NA,NA,-1,NA,0
"DHX33",NA,NA,-1,NA,0
"ITGA3",NA,NA,1,NA,0
"CCDC124",NA,NA,1,NA,0
"ISL1",NA,NA,-1,NA,0
"IGF1",NA,NA,-1,NA,0
"AGPS",NA,NA,-1,NA,0
"GCLM",NA,NA,-1,NA,0
"NR1H3",NA,NA,1,NA,0
"MIPEP",NA,NA,1,NA,0
"UBA6",NA,NA,-1,NA,0
"OTC",NA,NA,1,NA,0
"AGA",NA,NA,-1,NA,0
"CDH1",NA,NA,1,NA,0
"ATP6V1H",NA,NA,1,NA,0
"NEXMIF",NA,NA,-1,NA,0
"LAMC3",NA,NA,1,NA,0
"CBLN4",NA,NA,-1,NA,0
"EIF2AK2",NA,NA,-1,NA,0
"ITIH4",NA,NA,1,NA,0
"HPF1",NA,NA,1,NA,0
"ZNF280C",NA,NA,-1,NA,0
"SOAT1",NA,NA,-1,NA,0
"TMCC3",NA,NA,-1,NA,0
"USP13",NA,NA,-1,NA,0
"SEC61A1",NA,NA,1,NA,0
"SNRNP40",NA,NA,1,NA,0
"COL11A1",NA,NA,-1,NA,0
"APPBP2",NA,NA,-1,NA,0
"CA11",NA,NA,1,NA,0
"CHI3L2",NA,NA,1,NA,0
"HMG20B",NA,NA,1,NA,0
"WDR3",NA,NA,-1,NA,0
"WDR18",NA,NA,1,NA,0
"ANKRD44",NA,NA,-1,NA,0
"COL17A1",NA,NA,1,NA,0
"ASB1",NA,NA,1,NA,0
"GOLGA5",NA,NA,1,NA,0
"ATG2B",NA,NA,-1,NA,0
"TRAM1",NA,NA,-1,NA,0
"PRKCZ",NA,NA,1,NA,0
"COASY",NA,NA,1,NA,0
"NUCKS1",NA,NA,1,NA,0
"FUNDC1",NA,NA,1,NA,0
"MAPK6",NA,NA,-1,NA,0
"FGF10",NA,NA,-1,NA,0
"DGCR2",NA,NA,1,NA,0
"SEL1L",NA,NA,-1,NA,0
"SELENOO",NA,NA,1,NA,0
"SDHA",NA,NA,1,NA,0
"SMARCE1",NA,NA,-1,NA,0
"LMAN1",NA,NA,-1,NA,0
"SLC12A1",NA,NA,-1,NA,0
"SEMA3A",NA,NA,-1,NA,0
"SEMA3C",NA,NA,-1,NA,0
"MKRN2",NA,NA,-1,NA,0
"TM9SF3",NA,NA,-1,NA,0
"PPP1R12B",NA,NA,-1,NA,0
"PAK3",NA,NA,-1,NA,0
"ARAF",NA,NA,1,NA,0
"LAMP3",NA,NA,-1,NA,0
"SCTR",NA,NA,1,NA,0
"PUM3",NA,NA,1,NA,0
"STK17B",NA,NA,-1,NA,0
"KCNK2",NA,NA,-1,NA,0
"KAT6A",NA,NA,-1,NA,0
"WBP11",NA,NA,-1,NA,0
"POMGNT1",NA,NA,1,NA,0
"SMOX",NA,NA,1,NA,0
"FKBP1A",NA,NA,-1,NA,0
"MAVS",NA,NA,1,NA,0
"F11",NA,NA,1,NA,0
"RBBP9",NA,NA,-1,NA,0
"PEBP1",NA,NA,-1,NA,0
"SLC9A1",NA,NA,1,NA,0
"MCOLN1",NA,NA,1,NA,0
"NAT14",NA,NA,1,NA,0
"RBM27",NA,NA,-1,NA,0
"SLC26A4",NA,NA,-1,NA,0
"RNF31",NA,NA,1,NA,0
"AGO1",NA,NA,-1,NA,0
"TBC1D2",NA,NA,1,NA,0
"ATP5F1D",NA,NA,1,NA,0
"PCDH11Y",NA,NA,-1,NA,0
"TECR",NA,NA,1,NA,0
"CDC34",NA,NA,1,NA,0
"POLRMT",NA,NA,1,NA,0
"PALM",NA,NA,1,NA,0
"OSM",NA,NA,-1,NA,0
"SF3A1",NA,NA,-1,NA,0
"PES1",NA,NA,1,NA,0
"GGTLC2",NA,NA,1,NA,0
"DEPDC5",NA,NA,1,NA,0
"CSF2RB",NA,NA,-1,NA,0
"GZMB",NA,NA,1,NA,0
"PLEK2",NA,NA,1,NA,0
"SEC23A",NA,NA,-1,NA,0
"PNN",NA,NA,-1,NA,0
"PCIF1",NA,NA,1,NA,0
"PRELID3B",NA,NA,-1,NA,0
"RSPO4",NA,NA,-1,NA,0
"POFUT1",NA,NA,-1,NA,0
"PPP1R16B",NA,NA,1,NA,0
"DNTTIP1",NA,NA,1,NA,0
"RHOXF1",NA,NA,1,NA,0
"SMS",NA,NA,-1,NA,0
"UBL4A",NA,NA,-1,NA,0
"VGLL1",NA,NA,1,NA,0
"TIMP1",NA,NA,1,NA,0
"KLHL4",NA,NA,-1,NA,0
"DNAJC3",NA,NA,-1,NA,0
"PARP4",NA,NA,-1,NA,0
"MSLN",NA,NA,1,NA,0
"NUP93",NA,NA,1,NA,0
"VAC14",NA,NA,1,NA,0
"COG4",NA,NA,1,NA,0
"SEC14L5",NA,NA,1,NA,0
"STUB1",NA,NA,1,NA,0
"EEF2K",NA,NA,-1,NA,0
"NOMO1",NA,NA,1,NA,0
"SFRP1",NA,NA,-1,NA,0
"POP1",NA,NA,-1,NA,0
"CHRAC1",NA,NA,-1,NA,0
"GSDMD",NA,NA,1,NA,0
"TSTA3",NA,NA,1,NA,0
"MTMR9",NA,NA,-1,NA,0
"GSR",NA,NA,-1,NA,0
"PPP2CB",NA,NA,-1,NA,0
"MAN2B1",NA,NA,1,NA,0
"PPP1R37",NA,NA,1,NA,0
"SYDE1",NA,NA,1,NA,0
"YJU2",NA,NA,-1,NA,0
"CABP5",NA,NA,1,NA,0
"RASIP1",NA,NA,1,NA,0
"BCAT2",NA,NA,1,NA,0
"PLEKHA4",NA,NA,1,NA,0
"PRPF31",NA,NA,1,NA,0
"RPL18A",NA,NA,1,NA,0
"NAMPT",NA,NA,-1,NA,0
"CBLL1",NA,NA,-1,NA,0
"GARS",NA,NA,1,NA,0
"CCL24",NA,NA,-1,NA,0
"HSPB1",NA,NA,1,NA,0
"AP1S1",NA,NA,-1,NA,0
"TSPAN13",NA,NA,-1,NA,0
"AGR2",NA,NA,-1,NA,0
"AHR",NA,NA,-1,NA,0
"AEBP1",NA,NA,1,NA,0
"TMEM245",NA,NA,-1,NA,0
"OGN",NA,NA,-1,NA,0
"CDC37L1",NA,NA,-1,-1,0
"TBC1D13",NA,NA,1,NA,0
"NCS1",NA,NA,-1,NA,0
"APBA1",NA,NA,-1,NA,0
"ERLIN1",NA,NA,-1,NA,0
"EIF3A",NA,NA,-1,NA,0
"CUBN",NA,NA,-1,NA,0
"NUFIP2",NA,NA,-1,NA,0
"WNT3",NA,NA,-1,NA,0
"ASPA",NA,NA,-1,NA,0
"CDK5RAP3",NA,NA,1,NA,0
"CPD",NA,NA,-1,NA,0
"LGALS3BP",NA,NA,1,NA,0
"CCL1",NA,NA,1,NA,0
"PEX12",NA,NA,-1,NA,0
"VAT1",NA,NA,1,NA,0
"DUSP3",NA,NA,1,NA,0
"GALNT7",NA,NA,-1,NA,0
"UGDH",NA,NA,-1,NA,0
"OSBP",NA,NA,-1,NA,0
"DCPS",NA,NA,1,NA,0
"CCDC86",NA,NA,1,NA,0
"PRPF19",NA,NA,1,NA,0
"CD5",NA,NA,-1,NA,0
"SLC35F2",NA,NA,-1,NA,0
"RPS13",NA,NA,1,NA,0
"NDUFS8",NA,NA,1,NA,0
"ATP5F1B",NA,NA,1,NA,0
"ELK3",NA,NA,-1,NA,0
"ASF1A",NA,NA,-1,NA,0
"PPARD",NA,NA,1,NA,0
"MDN1",NA,NA,1,NA,0
"PDE10A",NA,NA,-1,NA,0
"TMEM30A",NA,NA,-1,NA,0
"TENT4A",NA,NA,-1,NA,0
"COL4A3BP",NA,NA,-1,NA,0
"ARRDC3",NA,NA,-1,NA,0
"PPP2CA",NA,NA,-1,NA,0
"C5orf15",NA,NA,-1,NA,0
"TRIM23",NA,NA,-1,NA,0
"KPNA1",NA,NA,-1,NA,0
"AADAC",NA,NA,-1,NA,0
"TFCP2L1",NA,NA,-1,NA,0
"CYTIP",NA,NA,-1,NA,0
"ITGB6",NA,NA,1,NA,0
"GCG",NA,NA,-1,NA,0
"IL1RL2",NA,NA,-1,NA,0
"STRN",NA,NA,-1,NA,0
"KISS1R",NA,NA,-1,NA,0
"EPAS1",NA,NA,1,NA,0
"PAPPA2",NA,NA,-1,NA,0
"ANGPTL1",NA,NA,-1,NA,0
"FAM20B",NA,NA,-1,NA,0
"SCAMP3",NA,NA,1,NA,0
"SRM",NA,NA,1,NA,0
"KIAA2013",NA,NA,-1,NA,0
"MIIP",NA,NA,1,NA,0
"RGS2",NA,NA,-1,NA,0
"MRPS15",NA,NA,1,NA,0
"TSNAX",NA,NA,-1,NA,0
"NID1",NA,NA,1,NA,0
"PADI2",NA,NA,-1,NA,0
"HMGCL",NA,NA,1,NA,0
"VAMP4",NA,NA,-1,NA,0
"RPA2",NA,NA,-1,NA,0
"KPTN",NA,NA,1,NA,0
"RPS25",NA,NA,1,NA,0
"PMFBP1",NA,NA,1,NA,0
"RPN2",NA,NA,1,NA,0
"PKD2",NA,NA,-1,NA,0
"RARRES1",NA,NA,-1,NA,0
"ELL2",NA,NA,-1,NA,0
"CPSF3",NA,NA,1,NA,0
"VPS4B",NA,NA,-1,NA,0
"FAM98A",NA,NA,-1,NA,0
"SLC17A5",NA,NA,-1,NA,0
"PANK3",NA,NA,-1,NA,0
"CAAP1",NA,NA,-1,NA,0
"NUP43",NA,NA,-1,NA,0
"CCDC170",NA,NA,-1,NA,0
"KCNJ5",NA,NA,-1,NA,0
"ELF1",NA,NA,-1,NA,0
"SIL1",NA,NA,1,NA,0
"PLS1",NA,NA,-1,NA,0
"CRISPLD1",NA,NA,-1,NA,0
"TBX2",NA,NA,1,NA,0
"FAM117A",NA,NA,-1,NA,0
"RNF2",NA,NA,-1,NA,0
"TRMT1L",NA,NA,-1,NA,0
"DEPDC7",NA,NA,-1,NA,0
"PIK3CA",NA,NA,-1,NA,0
"TMEM54",NA,NA,1,NA,0
"XPNPEP2",NA,NA,-1,NA,0
"ANXA11",NA,NA,1,NA,0
"CLTA",NA,NA,1,NA,0
"MED13L",NA,NA,-1,NA,0
"RNF11",NA,NA,-1,NA,0
"BHLHE41",NA,NA,-1,NA,0
"NECAB1",NA,NA,1,NA,0
"TRIR",NA,NA,1,NA,0
"IL13RA2",NA,NA,-1,NA,0
"CSE1L",NA,NA,1,NA,0
"RAB22A",NA,NA,-1,NA,0
"PTGIS",NA,NA,-1,NA,0
"PEPD",NA,NA,1,NA,0
"POF1B",NA,NA,-1,NA,0
"LYPD3",NA,NA,-1,NA,0
"HIST1H1A",NA,NA,-1,NA,0
"DEK",NA,NA,-1,NA,0
"IL1B",NA,NA,-1,NA,0
"ITPA",NA,NA,1,NA,0
"TCF15",NA,NA,1,NA,0
"NCLN",NA,NA,1,NA,0
"ZNF436",NA,NA,-1,NA,0
"RHOJ",NA,NA,-1,NA,0
"TSPAN8",NA,NA,1,NA,0
"ADGRE2",NA,NA,-1,NA,0
"PKMYT1",NA,NA,1,NA,0
"METTL16",NA,NA,1,NA,0
"HIP1",NA,NA,1,NA,0
"VPREB3",NA,NA,1,NA,0
"CPA4",NA,NA,1,NA,0
"LRRC4",NA,NA,-1,NA,0
"TWSG1",NA,NA,-1,NA,0
"MINDY2",NA,NA,-1,NA,0
"KRI1",NA,NA,1,NA,0
"NGDN",NA,NA,1,NA,0
"RAB2B",NA,NA,-1,NA,0
"KLF16",NA,NA,-1,NA,0
"XPO7",NA,NA,-1,NA,0
"MLLT1",NA,NA,1,NA,0
"MAP1S",NA,NA,1,NA,0
"PNPLA7",NA,NA,1,NA,0
"HBZ",NA,NA,1,NA,0
"LRP3",NA,NA,-1,NA,0
"AKAP12",NA,NA,-1,NA,0
"COX4I2",NA,NA,1,NA,0
"ATP6V1E1",NA,NA,1,NA,0
"IDO1",NA,NA,1,NA,0
"NAPSA",NA,NA,1,NA,0
"RAMP2",NA,NA,1,NA,0
"DIAPH1",NA,NA,1,NA,0
"TMEM204",NA,NA,1,NA,0
"MAP1B",NA,NA,-1,NA,0
"WDR44",NA,NA,-1,NA,0
"TOP2A",NA,NA,1,NA,0
"DNAJB1",NA,NA,-1,NA,0
"COQ3",NA,NA,1,NA,0
"FLOT2",NA,NA,1,NA,0
"ERAL1",NA,NA,1,NA,0
"RAB25",NA,NA,1,NA,0
"CTNNBL1",NA,NA,1,NA,0
"PEMT",NA,NA,1,NA,0
"CHI3L1",NA,NA,1,NA,0
"MYBPH",NA,NA,1,NA,0
"RNF128",NA,NA,1,NA,0
"MACROD1",NA,NA,1,NA,0
"RARRES3",NA,NA,1,NA,0
"GGT2",NA,NA,1,NA,0
"ADCK2",NA,NA,1,NA,0
"SWAP70",NA,NA,-1,NA,0
"CTIF",NA,NA,1,NA,0
"CAMK1",NA,NA,1,NA,0
"VAV3",NA,NA,-1,NA,0
"VTCN1",NA,NA,1,NA,0
"ROCK2",NA,NA,-1,NA,0
"ANO3",NA,NA,-1,NA,0
